Order_ID,Order_Date,Product,Category,Region,Customer_Segment,Sales,Cost,Discount,Profit,Quantity,Profit_Margin,Revenue_per_Item,Month,Year
87463,2025-12-23,Chair,Technology,South,Corporate,936.03,812.94,0.0,123.09,4,13.150219544245378,234.0075,12,2025
70923,2024-04-24,Printer,Technology,South,Home Office,1160.09,686.65,0.0,473.44,2,40.81062676171677,580.045,4,2024
12207,2025-03-17,Laptop,Furniture,North,Corporate,1194.94,891.08,0.2,64.87,2,5.428724454784341,597.47,3,2025
13484,2025-05-21,Chair,Furniture,North,Home Office,296.01,167.85,0.2,156.30083684210527,7,52.80255290095107,42.287142857142854,5,2025
67606,2025-05-20,Laptop,Office Supplies,West,Consumer,1754.11,794.37,0.4,258.1,5,14.714014514483132,350.822,5,2025
55637,2025-02-13,Monitor,Office Supplies,South,Consumer,1824.43,854.46,0.0,969.97,7,53.16564625663906,260.6328571428572,2,2025
46521,2025-02-22,Monitor,Office Supplies,West,Consumer,1876.24,1316.71,0.2,184.28,8,9.821771201978425,234.53,2,2025
93236,2024-04-01,Keyboard,Office Supplies,West,Corporate,1035.137329473684,1504.74,0.1,80.24,6,7.751628476271651,172.522888245614,4,2024
96121,2025-03-21,Mouse,Office Supplies,West,Home Office,1557.08,694.41,0.4,239.84,9,15.403190587509954,173.0088888888889,3,2025
94544,2026-03-07,Phone,Furniture,North,Home Office,1965.21,1184.71,0.1,583.98,9,29.715908223548627,218.35666666666668,3,2026
38718,2025-09-20,Desk,Furniture,North,Home Office,1364.53,955.43,0.4,-136.71,4,-10.0188343239064,341.1325,9,2025
40379,2025-10-16,Mouse,Office Supplies,West,Corporate,1201.48,628.36,0.0,573.12,4,47.70116855877751,300.37,10,2025
57779,2024-09-18,Monitor,Office Supplies,North,Corporate,1055.1,690.92,0.3,47.65,9,4.516159605724576,117.23333333333332,9,2024
82476,2024-09-13,Laptop,Furniture,North,Corporate,1911.02,769.19,0.0,1141.83,4,59.74976714006133,477.755,9,2024
62299,2025-05-26,Desk,Furniture,West,Corporate,1723.94,1305.39,0.1,246.16,5,14.278919219926447,344.788,5,2025
48489,2025-10-26,Monitor,Office Supplies,North,Consumer,859.94,564.53,0.3,37.43,3,4.352629253203712,286.6466666666667,10,2025
84039,2025-05-07,Phone,Technology,East,Corporate,1632.56,1207.95,0.2,98.1,5,6.0089675111481355,326.512,5,2025
23448,2025-04-07,Router,Furniture,North,Home Office,798.52,603.0,0.1,115.67,6,14.485548264288935,133.08666666666667,4,2025
25489,2024-11-08,Chair,Office Supplies,West,Corporate,506.08,222.21,0.4,81.44,4,16.092317420170723,126.52,11,2024
59785,2025-10-06,Printer,Unknown,North,Corporate,1879.92,1266.1,0.2,237.84,10,12.651602195838121,187.99200000000002,10,2025
27640,2024-12-29,Keyboard,Furniture,West,Home Office,604.17,343.96,0.4,18.54,2,3.0686727245642786,302.085,12,2024
65764,2024-09-10,Keyboard,Furniture,East,Corporate,1284.97,678.93,0.4,92.05,6,7.163591367891857,214.16166666666666,9,2024
56394,2025-03-05,Keyboard,Furniture,West,Consumer,1785.95,909.72,0.2,519.04,8,29.06240376270332,223.24375,3,2025
51205,2025-04-13,Router,Furniture,South,Consumer,139.51,73.24,0.2,38.37,10,27.503404773851337,13.950999999999999,4,2025
55586,2025-12-10,Laptop,Furniture,West,Corporate,229.27,179.14,0.3,-18.65,2,-8.134513891917825,114.635,12,2025
32476,2025-11-22,Desk,Office Supplies,East,Home Office,951.28,386.84,0.2,374.18,2,39.334370532335384,475.64,11,2025
30930,2025-08-08,Laptop,Furniture,West,Corporate,1689.65,1274.17,0.4,-260.38,6,-15.41029207232267,281.60833333333335,8,2025
61512,2025-08-01,Mouse,Furniture,East,Corporate,688.5,577.37,0.2,-26.57,2,-3.859114015976761,344.25,8,2025
48485,2025-12-19,Chair,Furniture,East,Home Office,62.67,34.98,0.3,8.89,8,14.185415669379289,7.83375,12,2025
56279,2024-08-03,Printer,Furniture,South,Corporate,1588.62,1213.4,0.2,57.5,10,3.619493648575493,158.862,8,2024
73615,2025-12-21,Keyboard,Furniture,North,Corporate,1312.84,966.45,0.4,-178.75,9,-13.615520550866824,145.8711111111111,12,2025
85901,2025-02-04,Monitor,Office Supplies,East,Home Office,1493.73,1243.92,0.1,100.44,9,6.724106766283063,165.97,2,2025
91137,2024-10-21,Chair,Furniture,South,Home Office,1109.26,571.66,0.2,315.75,6,28.464922560986604,184.87666666666667,10,2024
84988,2025-06-25,Desk,Office Supplies,South,Consumer,1293.4,653.19,0.4,122.85,5,9.498221741147363,258.68,6,2025
72995,2024-07-18,Monitor,Technology,South,Home Office,1863.96,1134.16,0.2,357.01,8,19.153308010901522,232.995,7,2024
10192,2024-05-29,Phone,Furniture,West,Corporate,935.35,692.12,0.4,-130.91,6,-13.99583043780403,155.89166666666668,5,2024
63106,2025-03-11,Chair,Technology,South,Home Office,1917.99,1492.53,0.0,425.46,7,22.182597406660097,273.99857142857144,3,2025
10955,2024-09-20,Desk,Technology,East,Home Office,1598.38,1361.64,0.3,-242.77,1,-15.188503359651648,1598.38,9,2024
16858,2025-06-23,Monitor,Office Supplies,North,Corporate,1776.46,1526.68,0.1,72.13,2,4.060322213841009,888.23,6,2025
97860,2024-03-18,Printer,Technology,South,Consumer,475.98,376.5,0.2,4.28,3,0.8991974452708097,158.66,3,2024
88249,2026-01-30,Keyboard,Technology,East,Consumer,1035.137329473684,708.83,0.0,551.33,4,53.26153200178029,258.784332368421,1,2026
61029,2024-06-20,Chair,Furniture,North,Corporate,502.07,231.87,0.2,169.79,1,33.817993506881514,502.07,6,2024
21689,2024-11-21,Laptop,Furniture,North,Consumer,1323.48,699.6,0.1,491.53,10,37.139208752682315,132.348,11,2024
58569,2025-08-08,Mouse,Office Supplies,South,Home Office,946.37,793.69,0.3,-131.23,6,-13.86666948445111,157.72833333333332,8,2025
30751,2025-03-24,Keyboard,Furniture,East,Corporate,702.58,371.53,0.4,50.02,5,7.119473938910871,140.51600000000002,3,2025
24260,2024-04-29,Chair,Technology,South,Home Office,392.67,291.23,0.2,22.91,3,5.8344156670996,130.89000000000001,4,2024
99798,2024-09-01,Mouse,Furniture,South,Consumer,1356.63,768.07,0.1,452.9,9,33.384194658823695,150.73666666666668,9,2024
92093,2025-03-24,Tablet,Office Supplies,West,Home Office,405.27,260.31,0.4,-17.15,10,-4.231746736743405,40.527,3,2025
98395,2025-08-01,Monitor,Office Supplies,West,Corporate,420.69,275.83,0.0,144.86,1,34.43390620171623,420.69,8,2025
95704,2025-12-09,Chair,Furniture,North,Consumer,929.66,746.94,0.4,-189.14,6,-20.34507239205731,154.94333333333333,12,2025
41262,2024-11-10,Printer,Furniture,West,Corporate,695.68,306.16,0.2,250.38,10,35.9906853725851,69.568,11,2024
82980,2025-05-15,Desk,Technology,South,Home Office,712.79,375.43,0.4,52.24,5,7.328946814629836,142.558,5,2025
72280,2025-04-17,Keyboard,Office Supplies,East,Home Office,771.39,525.01,0.4,-62.18,4,-8.060773409040822,192.8475,4,2025
89955,2025-09-26,Keyboard,Furniture,South,Corporate,227.6,200.86,0.1,3.98,3,1.748681898066784,75.86666666666666,9,2025
82519,2025-10-10,Laptop,Technology,South,Corporate,724.46,498.98,0.2,80.59,4,11.124147641001574,181.115,10,2025
44042,2024-11-18,Laptop,Technology,North,Corporate,1028.35,646.05,0.0,382.3,5,37.176058734866544,205.67,11,2024
75288,2024-03-24,Router,Technology,South,Corporate,1158.39,743.87,0.3,67.0,6,5.783889708992653,193.06500000000003,3,2024
53763,2025-10-19,Keyboard,Furniture,South,Consumer,376.04,310.69,0.2,-9.86,10,-2.622061482820976,37.604,10,2025
97603,2024-06-22,Desk,Technology,North,Home Office,930.61,809.39,0.1,28.16,8,3.025972211775072,116.32625,6,2024
55996,2024-07-22,Mouse,Technology,South,Home Office,1405.88,633.34,0.2,491.36,3,34.95035138134122,468.6266666666667,7,2024
46096,2024-04-27,Monitor,Office Supplies,East,Consumer,1993.01,921.09,0.0,1071.92,5,53.783974992599134,398.602,4,2024
45372,2024-04-17,Monitor,Technology,South,Home Office,182.87,81.42,0.4,28.3,8,15.475474380707608,22.85875,4,2024
21391,2025-06-29,Laptop,Office Supplies,South,Corporate,1972.03,1311.79,0.1,463.04,9,23.480373016637678,219.11444444444444,6,2025
30302,2025-09-10,Mouse,Furniture,West,Home Office,392.48,169.97,0.1,183.26,1,46.69282511210761,392.48,9,2025
45135,2025-10-08,Router,Technology,South,Corporate,1308.8,628.63,0.1,549.29,7,41.968979217603916,186.97142857142856,10,2025
76472,2026-01-06,Laptop,Furniture,West,Consumer,884.67,542.88,0.1,253.32,1,28.63440604971345,884.67,1,2026
57738,2024-05-08,Printer,Technology,South,Home Office,1875.31,1637.7,0.1,50.08,3,2.6704918120204124,625.1033333333334,5,2024
26911,2024-05-07,Phone,Office Supplies,East,Home Office,1107.08,478.43,0.0,628.65,3,56.78451421758138,369.02666666666664,5,2024
44691,2025-05-24,Tablet,Technology,South,Consumer,1815.36,1099.54,0.3,171.21,5,9.431187202538341,363.072,5,2025
37817,2024-11-18,Monitor,Technology,South,Consumer,1528.26,809.24,0.4,107.72,10,7.048538861188542,152.826,11,2024
48710,2026-02-16,Monitor,Furniture,West,Home Office,1222.98,588.4,0.3,267.69,3,21.888338321149977,407.66,2,2026
22936,2025-11-25,Desk,Office Supplies,West,Corporate,390.33,209.69,0.2,102.57,2,26.277764968103913,195.165,11,2025
50910,2025-06-20,Monitor,Furniture,North,Consumer,1956.48,1057.54,0.3,312.0,5,15.947006869479882,391.296,6,2025
96519,2025-07-01,Tablet,Office Supplies,South,Consumer,1161.52,857.85,0.2,71.37,4,6.1445347475721475,290.38,7,2025
20697,2024-03-29,Keyboard,Furniture,North,Corporate,559.61,306.1,0.1,197.55,3,35.30137059738032,186.53666666666666,3,2024
57988,2025-03-28,Keyboard,Technology,West,Home Office,1274.26,662.92,0.3,229.06,3,17.97592328096307,424.75333333333333,3,2025
83380,2024-06-07,Laptop,Technology,West,Home Office,1223.5,754.97,0.3,101.48,7,8.294237842255823,174.78571428571428,6,2024
14493,2025-10-14,Monitor,Technology,West,Home Office,141.08,97.17,0.0,43.91,3,31.124184859654093,47.02666666666667,10,2025
44688,2024-11-24,Router,Furniture,South,Home Office,1774.05,828.96,0.2,590.28,6,33.273019362475694,295.675,11,2024
49873,2025-12-13,Chair,Office Supplies,East,Consumer,129.84,94.44,0.3,-3.55,4,-2.7341343191620453,32.46,12,2025
66728,2024-07-31,Tablet,Technology,East,Corporate,502.01,435.41,0.2,-33.8,5,-6.73293360690026,100.402,7,2024
40200,2025-01-24,Router,Furniture,West,Home Office,1035.137329473684,909.14,0.2,-2.64,9,-0.25503862384542825,115.01525883040934,1,2025
84543,2025-11-18,Keyboard,Furniture,East,Home Office,428.8,261.22,0.2,81.82,2,19.081156716417908,214.4,11,2025
88841,2025-09-17,Chair,Technology,North,Home Office,1776.04,1198.01,0.0,578.03,3,32.54600121618883,592.0133333333333,9,2025
87189,2025-04-09,Mouse,Technology,East,Home Office,84.6,45.47,0.2,22.21,3,26.252955082742318,28.2,4,2025
82579,2025-06-03,Phone,Technology,North,Home Office,1826.52,1075.52,0.0,751.0,7,41.116440006131874,260.93142857142857,6,2025
74831,2024-11-02,Printer,Furniture,East,Home Office,1035.137329473684,768.9,0.0,126.37,8,12.208042005813168,129.3921661842105,11,2024
19010,2024-05-12,Monitor,Furniture,North,Corporate,1690.63,1292.17,0.0,398.46,6,23.56872881706819,281.7716666666667,5,2024
83699,2025-08-03,Monitor,Furniture,East,Consumer,843.33,654.22,0.2,20.44,5,2.4237249949604545,168.666,8,2025
92576,2025-05-08,Laptop,Technology,South,Corporate,718.93,488.49,0.1,158.55,3,22.053607444396537,239.64333333333332,5,2025
62198,2025-02-06,Phone,Furniture,North,Corporate,1210.64,635.62,0.0,575.02,9,47.497191568096206,134.51555555555558,2,2025
76536,2025-07-11,Chair,Furniture,West,Corporate,182.32,143.03,0.2,2.83,6,1.5522158841597193,30.386666666666667,7,2025
33323,2025-09-26,Keyboard,Technology,North,Home Office,903.86,499.48,0.2,223.61,5,24.73945079990264,180.772,9,2025
32420,2024-05-16,Printer,Office Supplies,South,Corporate,1724.29,770.56,0.0,953.73,5,55.31146152909313,344.858,5,2024
71007,2025-11-25,Keyboard,Technology,South,Home Office,1035.137329473684,905.09,0.1,156.30083684210527,2,15.099526641704292,517.568664736842,11,2025
36603,2024-07-23,Desk,Office Supplies,North,Corporate,517.53,365.49,0.4,156.30083684210527,6,30.201309458795677,86.255,7,2024
23923,2024-10-01,Tablet,Office Supplies,North,Home Office,973.93,718.21,0.0,255.72,4,26.25650714117031,243.4825,10,2024
93141,2026-01-28,Printer,Office Supplies,South,Corporate,1220.85,739.14,0.1,156.30083684210527,5,12.802624142368455,244.17,1,2026
62641,2025-03-07,Chair,Furniture,South,Corporate,1128.43,664.19,0.2,238.55,7,21.13999096089257,161.20428571428573,3,2025
16134,2024-05-09,Router,Furniture,West,Corporate,1608.45,1045.26,0.0,563.19,5,35.014454910006535,321.69,5,2024
24619,2024-07-15,Chair,Office Supplies,West,Consumer,317.38,222.03,0.3,0.14,9,0.04411116012351125,35.26444444444444,7,2024
23167,2024-08-08,Phone,Office Supplies,East,Consumer,1716.85,1276.19,0.2,97.29,5,5.66677345137898,343.37,8,2024
43013,2024-07-03,Router,Technology,West,Consumer,1483.52,727.09,0.0,756.43,10,50.988864322691974,148.352,7,2024
30563,2025-11-14,Laptop,Technology,North,Corporate,820.51,580.29,0.4,-87.98,8,-10.722599358935298,102.56375,11,2025
16392,2025-10-04,Mouse,Furniture,North,Consumer,301.39,215.47,0.3,156.30083684210527,1,51.85999430707896,301.39,10,2025
99216,2025-06-28,Keyboard,Furniture,West,Home Office,598.88,246.13,0.0,352.75,6,58.90161635052097,99.81333333333333,6,2025
48528,2025-05-29,Tablet,Furniture,North,Consumer,1163.65,991.57,0.4,-293.38,6,-25.212048296309025,193.9416666666667,5,2025
78503,2025-10-13,Monitor,Office Supplies,East,Corporate,878.72,577.48,0.1,213.37,10,24.28191005098325,87.872,10,2025
32499,2025-10-22,Chair,Office Supplies,North,Home Office,1470.81,721.59,0.2,455.06,1,30.939414336318084,1470.81,10,2025
47086,2025-12-31,Laptop,Furniture,East,Home Office,1331.57,1085.1,0.2,-19.84,6,-1.4899704859676923,221.9283333333333,12,2025
22007,2024-09-26,Phone,Furniture,East,Consumer,991.11,761.05,0.4,-166.38,3,-16.787238550715863,330.37,9,2024
89105,2024-05-31,Monitor,Furniture,East,Home Office,1947.85,934.64,0.1,818.42,5,42.016582385707316,389.57,5,2024
70585,2024-11-20,Desk,Technology,East,Corporate,877.83,617.43,0.3,-2.95,6,-0.33605595616463324,146.305,11,2024
18648,2025-06-12,Tablet,Furniture,East,Home Office,1979.1,1236.28,0.3,149.09,5,7.533222171694205,395.82,6,2025
22620,2025-04-23,Router,Office Supplies,East,Home Office,729.89,428.01,0.2,155.9,4,21.359382920714083,182.4725,4,2025
17937,2025-07-17,Phone,Unknown,South,Home Office,1618.83,1323.12,0.1,133.83,8,8.267081781286485,202.35375,7,2025
59832,2024-03-13,Printer,Technology,East,Consumer,298.43,191.63,0.4,-12.57,9,-4.2120430251650305,33.15888888888889,3,2024
94526,2025-05-10,Desk,Technology,East,Consumer,1688.93,790.37,0.2,560.77,7,33.2026786190073,241.2757142857143,5,2025
49340,2025-07-25,Phone,Furniture,East,Corporate,1582.69,848.47,0.1,575.95,2,36.39057553911379,791.345,7,2025
18430,2024-11-22,Keyboard,Technology,South,Consumer,70.37,59.36,0.2,-3.06,5,-4.348443939178627,14.074000000000002,11,2024
15910,2025-04-13,Laptop,Furniture,North,Consumer,143.4,98.57,0.4,-12.53,5,-8.737796373779636,28.68,4,2025
38725,2025-10-20,Printer,Furniture,North,Consumer,59.2,53.26,0.4,-17.74,10,-29.966216216216214,5.92,10,2025
52699,2024-11-20,Monitor,Technology,East,Consumer,931.84,664.57,0.0,267.27,10,28.681962568681318,93.184,11,2024
31935,2025-12-17,Tablet,Furniture,South,Corporate,1325.93,1105.51,0.1,87.83,4,6.624029926165031,331.4825,12,2025
24969,2024-09-04,Monitor,Furniture,West,Consumer,606.84,245.39,0.3,179.4,8,29.562982005141386,75.855,9,2024
71737,2024-03-27,Keyboard,Unknown,South,Home Office,1256.08,827.63,0.0,428.45,5,34.11008852939303,251.21599999999998,3,2024
71589,2025-12-05,Mouse,Office Supplies,South,Corporate,1395.41,1225.11,0.1,30.76,3,2.2043700417798355,465.1366666666667,12,2025
28969,2024-03-19,Monitor,Office Supplies,West,Consumer,1035.137329473684,256.08,0.0,87.7,8,8.472305799713657,129.3921661842105,3,2024
79362,2025-01-09,Desk,Office Supplies,West,Home Office,1234.54,792.36,0.1,318.73,2,25.817713480324656,617.27,1,2025
48778,2025-02-05,Phone,Technology,South,Consumer,1035.137329473684,467.31,0.0,251.37,7,24.283734422736853,147.87676135338344,2,2025
41353,2024-07-17,Chair,Technology,East,Home Office,1246.31,615.91,0.2,381.14,8,30.581476518683154,155.78875,7,2024
50848,2025-03-11,Desk,Furniture,South,Consumer,648.98,457.21,0.2,61.97,2,9.548830472433664,324.49,3,2025
81489,2026-02-28,Laptop,Office Supplies,North,Home Office,1244.97,555.38,0.4,191.6,3,15.389929074596173,414.99,2,2026
28504,2024-12-21,Mouse,Furniture,East,Consumer,1522.47,792.6,0.3,273.13,8,17.939926566697537,190.30875,12,2024
87286,2025-08-17,Phone,Unknown,East,Consumer,1035.137329473684,941.16,0.4,137.28,4,13.262008439962267,258.784332368421,8,2025
28441,2025-02-07,Mouse,Technology,West,Consumer,383.88,227.57,0.4,2.76,5,0.718974679587371,76.776,2,2025
14656,2024-08-28,Mouse,Technology,North,Home Office,1019.01,880.95,0.1,36.16,1,3.5485422125396218,1019.01,8,2024
73854,2025-07-19,Printer,Technology,East,Home Office,1199.71,882.68,0.0,317.03,2,26.4255528419368,599.855,7,2025
81968,2025-12-19,Desk,Office Supplies,North,Home Office,233.98,138.64,0.1,71.94,6,30.74621762543807,38.99666666666666,12,2025
27069,2024-12-28,Printer,Office Supplies,East,Consumer,380.06,237.86,0.4,-9.82,6,-2.5838025574909227,63.343333333333334,12,2024
20807,2026-03-09,Phone,Furniture,South,Home Office,1806.79,1375.2,0.3,-110.45,1,-6.113051323064662,1806.79,3,2026
48111,2025-05-31,Laptop,Technology,West,Corporate,1238.57,800.15,0.2,190.71,4,15.397595614297135,309.6425,5,2025
33511,2025-01-01,Mouse,Furniture,West,Consumer,970.34,509.78,0.4,72.42,9,7.463363357173774,107.81555555555556,1,2025
90659,2024-07-23,Chair,Technology,North,Home Office,333.28,160.53,0.1,139.42,7,41.832693230916945,47.61142857142857,7,2024
46472,2024-06-08,Printer,Office Supplies,South,Consumer,179.13,105.91,0.3,19.48,8,10.87478367665941,22.39125,6,2024
11601,2024-10-23,Laptop,Office Supplies,East,Consumer,1458.4,1166.04,0.0,292.36,8,20.046626439934172,182.3,10,2024
33494,2025-10-22,Monitor,Office Supplies,North,Consumer,254.56,207.08,0.4,-54.34,9,-21.34663733500943,28.284444444444446,10,2025
80440,2024-10-30,Mouse,Furniture,East,Home Office,459.7,398.92,0.0,60.78,9,13.221666304111377,51.077777777777776,10,2024
77358,2024-05-03,Tablet,Technology,South,Home Office,570.94,434.98,0.3,-35.32,1,-6.1862892773321185,570.94,5,2024
80875,2025-11-24,Chair,Furniture,East,Corporate,207.81,86.04,0.3,59.43,3,28.598238775804823,69.27,11,2025
78598,2024-08-07,Monitor,Office Supplies,West,Consumer,994.79,545.49,0.2,250.34,10,25.16511022426844,99.479,8,2024
66550,2024-06-16,Tablet,Unknown,South,Corporate,1085.58,514.9,0.2,353.56,7,32.56876508410251,155.08285714285714,6,2024
52672,2025-09-05,Desk,Office Supplies,North,Home Office,174.84,72.81,0.3,49.58,8,28.357355296270875,21.855,9,2025
24279,2024-11-15,Keyboard,Furniture,South,Corporate,1353.51,1167.43,0.3,-219.97,7,-16.251819343780248,193.35857142857142,11,2024
21608,2024-12-02,Keyboard,Office Supplies,East,Consumer,1646.88,836.96,0.3,315.86,7,19.179296609346157,235.26857142857145,12,2024
73918,2025-09-27,Phone,Office Supplies,West,Consumer,1333.71,801.2,0.0,532.51,2,39.9269706307968,666.855,9,2025
16229,2025-06-04,Desk,Technology,East,Corporate,1048.32,623.71,0.2,214.95,6,20.504235347985347,174.72,6,2025
98146,2025-11-13,Desk,Furniture,West,Home Office,1482.77,831.4,0.3,206.54,9,13.92933496091774,164.75222222222223,11,2025
83790,2026-03-05,Printer,Office Supplies,East,Consumer,1854.68,855.54,0.1,813.67,2,43.871179934004786,927.34,3,2026
34976,2024-07-11,Printer,Office Supplies,West,Home Office,1627.93,890.23,0.3,249.32,6,15.315154828524566,271.32166666666666,7,2024
71614,2025-01-03,Phone,Office Supplies,South,Consumer,1738.87,981.72,0.2,409.38,6,23.542875545612958,289.81166666666667,1,2025
65295,2026-01-01,Desk,Furniture,West,Consumer,1368.63,1026.45,0.3,156.30083684210527,4,11.42024044790084,342.1575,1,2026
64226,2025-12-29,Printer,Unknown,East,Consumer,1238.51,526.09,0.1,588.57,6,47.52242614108889,206.41833333333332,12,2025
19220,2024-11-08,Router,Office Supplies,North,Consumer,1035.137329473684,546.53,0.3,80.11,10,7.7390697561580515,103.51373294736841,11,2024
16777,2026-01-31,Router,Office Supplies,East,Home Office,1710.65,1307.39,0.4,-281.0,9,-16.426504545055973,190.07222222222222,1,2026
77434,2026-01-16,Chair,Office Supplies,East,Consumer,55.63,22.63,0.4,10.75,4,19.324105698364193,13.9075,1,2026
54510,2025-01-29,Keyboard,Technology,West,Home Office,1783.06,1047.69,0.0,735.37,3,41.242022141711445,594.3533333333334,1,2025
61690,2025-10-01,Monitor,Technology,West,Corporate,1523.51,1292.19,0.2,-73.38,9,-4.81650924509849,169.2788888888889,10,2025
90175,2025-02-23,Monitor,Furniture,South,Corporate,1378.05,668.63,0.2,433.81,4,31.479989840716954,344.5125,2,2025
75905,2024-08-20,Keyboard,Furniture,South,Home Office,1286.38,915.56,0.1,242.18,1,18.826474292199816,1286.38,8,2024
97902,2025-02-23,Laptop,Technology,South,Home Office,746.94,561.86,0.0,185.08,3,24.77842932497925,248.98000000000002,2,2025
41345,2024-09-21,Chair,Technology,East,Corporate,1897.48,804.91,0.1,902.82,5,47.579948141745895,379.496,9,2024
51152,2025-06-12,Keyboard,Technology,East,Corporate,441.09,333.37,0.3,-24.61,3,-5.5793602212700355,147.03,6,2025
43245,2025-12-28,Mouse,Office Supplies,West,Consumer,387.98,290.76,0.1,58.42,9,15.057477189545853,43.10888888888889,12,2025
12995,2025-04-23,Tablet,Furniture,North,Home Office,1263.84,820.87,0.0,442.97,6,35.04953158627675,210.64,4,2025
25738,2024-08-26,Chair,Technology,North,Consumer,1062.34,810.09,0.0,252.25,6,23.744752150912138,177.05666666666664,8,2024
60266,2025-01-11,Monitor,Office Supplies,North,Corporate,447.42,286.62,0.4,-18.17,5,-4.0610611952974836,89.48400000000001,1,2025
31906,2025-07-18,Router,Office Supplies,South,Consumer,1432.71,1157.17,0.3,-154.27,2,-10.767705955845914,716.355,7,2025
74035,2025-09-25,Phone,Technology,West,Home Office,1272.8,770.54,0.3,120.42,5,9.4610307982401,254.56,9,2025
26307,2025-10-25,Router,Office Supplies,South,Home Office,61.34,41.75,0.1,13.46,9,21.94326703619172,6.815555555555556,10,2025
92527,2024-12-25,Chair,Furniture,South,Corporate,1717.93,845.13,0.3,357.42,6,20.80527146042039,286.32166666666666,12,2024
37186,2024-12-19,Laptop,Furniture,South,Consumer,1544.19,1160.69,0.2,74.66,10,4.8348972600521956,154.419,12,2024
26552,2024-07-10,Keyboard,Furniture,North,Corporate,938.3,737.44,0.3,-80.63,3,-8.593200468933176,312.76666666666665,7,2024
43723,2024-03-15,Phone,Office Supplies,North,Corporate,677.1,285.99,0.1,323.4,7,47.762516614975624,96.72857142857143,3,2024
56680,2025-05-03,Laptop,Technology,West,Corporate,1704.92,976.71,0.3,216.73,8,12.71203340919222,213.115,5,2025
35671,2025-03-05,Printer,Technology,South,Consumer,820.45,332.82,0.2,323.54,8,39.43445670059114,102.55625,3,2025
31313,2025-07-31,Chair,Technology,East,Corporate,1027.95,791.39,0.0,236.56,3,23.0127924509947,342.65000000000003,7,2025
15279,2024-03-25,Monitor,Unknown,North,Home Office,215.34,105.06,0.3,45.68,4,21.21296554286245,53.835,3,2024
28228,2024-07-22,Chair,Technology,West,Home Office,79.4,61.5,0.2,2.02,9,2.5440806045340048,8.822222222222223,7,2024
78408,2024-09-11,Chair,Office Supplies,North,Consumer,1893.9,1616.36,0.2,-101.24,10,-5.345583188130313,189.39000000000001,9,2024
22034,2025-10-18,Keyboard,Office Supplies,West,Consumer,1940.89,1524.34,0.0,416.55,6,21.461803605562395,323.4816666666667,10,2025
50759,2025-12-07,Mouse,Technology,West,Home Office,575.07,241.01,0.4,104.03,8,18.08997165562453,71.88375,12,2025
20323,2024-03-12,Printer,Technology,North,Consumer,1828.37,785.36,0.3,494.5,9,27.045948030212703,203.1522222222222,3,2024
69991,2025-11-12,Laptop,Technology,North,Consumer,533.77,457.28,0.4,-137.02,3,-25.67023249714297,177.92333333333332,11,2025
99537,2024-03-22,Monitor,Technology,South,Corporate,1366.89,1205.26,0.0,161.63,5,11.824653044502483,273.37800000000004,3,2024
65570,2025-03-28,Laptop,Office Supplies,South,Consumer,386.0,260.45,0.3,9.75,1,2.5259067357512954,386.0,3,2025
39186,2025-01-06,Mouse,Furniture,South,Home Office,1951.63,1337.91,0.2,223.39,8,11.446329478435972,243.95375,1,2025
24289,2026-02-25,Keyboard,Furniture,South,Corporate,890.29,470.49,0.3,152.71,8,17.152837839355715,111.28625,2,2026
37325,2025-06-15,Chair,Technology,West,Corporate,838.82,509.7,0.4,-6.41,7,-0.7641687131923416,119.83142857142857,6,2025
36462,2025-08-07,Tablet,Furniture,East,Consumer,1314.89,678.35,0.2,373.56,1,28.4099810630547,1314.89,8,2025
76043,2025-04-23,Keyboard,Technology,South,Home Office,1797.6,1025.25,0.2,412.83,8,22.965620827770362,224.7,4,2025
56881,2025-09-23,Monitor,Furniture,North,Home Office,1756.69,1155.23,0.3,74.45,9,4.238084124119793,195.1877777777778,9,2025
61242,2025-04-22,Printer,Technology,North,Home Office,145.34,106.18,0.2,10.09,9,6.94234209439934,16.14888888888889,4,2025
40643,2024-12-12,Keyboard,Technology,North,Corporate,559.91,345.69,0.0,214.22,8,38.25972031219303,69.98875,12,2024
11478,2024-08-09,Desk,Office Supplies,South,Consumer,1610.86,1166.7,0.2,121.99,10,7.572973442757284,161.08599999999998,8,2024
83441,2025-02-04,Desk,Office Supplies,East,Consumer,1121.1,494.56,0.3,290.21,8,25.886183212915885,140.1375,2,2025
33054,2024-11-16,Laptop,Furniture,South,Home Office,123.11,55.98,0.4,17.89,1,14.531719600357404,123.11,11,2024
79264,2025-06-18,Printer,Office Supplies,East,Home Office,1114.68,723.46,0.1,279.75,3,25.096888793196253,371.56,6,2025
41477,2025-10-12,Router,Furniture,South,Home Office,254.35,133.73,0.4,156.30083684210527,8,61.45108584317094,31.79375,10,2025
44902,2025-07-09,Keyboard,Furniture,North,Corporate,1155.0,916.04,0.3,-107.54,7,-9.310822510822511,165.0,7,2025
61541,2025-02-05,Tablet,Technology,South,Consumer,782.3,403.99,0.2,221.85,1,28.3586859261153,782.3,2,2025
28912,2024-06-18,Router,Technology,South,Corporate,1177.96,705.11,0.4,1.67,6,0.14177051852354916,196.32666666666668,6,2024
38278,2025-03-15,Router,Office Supplies,West,Home Office,974.04,646.79,0.3,35.04,8,3.5973881976099547,121.755,3,2025
