Order_ID,Order_Date,Product,Category,Region,Customer_Segment,Sales,Cost,Discount,Profit,Quantity
19905,2025-02-18,Mouse,Technology,North,Consumer,52.12,28.0,0.2,13.7,8
28866,2024-06-30,Tablet,Office Supplies,South,Home Office,1860.98,1115.41,0.0,745.57,3
19455,2024-07-07,Keyboard,Technology,East,Home Office,1083.68,530.08,0.4,120.13,2
89079,2026-01-14,Phone,Furniture,East,Consumer,1242.98,950.37,0.1,168.31,8
87957,2025-10-30,Monitor,Technology,North,Home Office,279.32,136.56,0.0,142.76,9
50848,2024-06-13,Router,Technology,East,Home Office,1345.66,929.04,0.0,416.62,6
93404,2025-03-03,Monitor,Furniture,East,Corporate,,1124.08,0.3,115.09,2
84328,2026-02-10,Desk,Technology,North,Consumer,1235.43,1041.26,0.4,-300.0,10
40822,2024-06-30,Router,Technology,West,Home Office,1861.09,1572.38,0.1,102.6,4
83276,2025-01-04,Chair,Furniture,East,Home Office,1878.18,1184.43,0.1,505.93,1
48271,2025-12-26,Phone,Office Supplies,East,Consumer,721.05,621.4,0.3,-116.66,5
85110,2025-07-16,Tablet,Office Supplies,South,Corporate,1904.86,1338.61,0.4,-195.69,3
28375,2025-12-23,Laptop,Furniture,South,Consumer,1782.89,1569.09,0.3,-321.07,4
73462,2025-02-27,Laptop,Technology,East,Consumer,486.05,296.49,0.2,92.35,7
59418,2025-04-15,Desk,Office Supplies,South,Consumer,316.26,173.95,0.3,47.43,4
98128,2026-02-16,Laptop,Technology,South,Consumer,648.18,531.83,0.0,116.35,10
17038,2025-06-20,Keyboard,Office Supplies,West,Corporate,1315.51,716.71,0.3,204.15,5
24019,2025-11-22,Phone,Technology,East,Consumer,583.79,248.13,0.0,335.66,10
82924,2025-12-04,Chair,Office Supplies,South,Home Office,583.4,371.64,0.1,153.42,1
13894,2024-12-07,Chair,Office Supplies,South,Home Office,1936.69,972.37,0.2,576.98,2
59501,2025-12-02,Mouse,Office Supplies,East,Home Office,588.38,521.97,0.3,-110.1,3
12127,2025-05-19,Monitor,Office Supplies,West,Consumer,895.43,506.9,0.1,298.99,1
64480,2024-07-03,Tablet,Technology,North,Home Office,323.75,212.02,0.1,79.35,2
10169,2025-08-08,Printer,Furniture,North,Home Office,875.73,618.39,0.4,-92.95,10
37678,2025-10-09,Desk,Furniture,South,Consumer,1921.74,1713.3,0.3,-368.08,6
89504,2024-04-08,Desk,Office Supplies,East,Consumer,540.75,460.37,0.0,80.38,7
57783,2025-05-31,Mouse,Furniture,West,Corporate,1766.29,879.37,0.2,533.66,2
27111,2024-08-08,Phone,Office Supplies,South,Corporate,910.85,503.55,0.2,225.13,5
67028,2025-01-30,Mouse,Technology,South,Corporate,1848.0,1228.42,0.1,434.78,8
21965,2024-11-03,Tablet,Furniture,West,Corporate,74.26,52.62,0.2,6.79,2
66380,2024-04-21,Chair,Office Supplies,North,Corporate,1489.73,971.39,0.4,-77.55,9
52731,2024-03-25,Monitor,,East,Consumer,551.67,271.42,0.3,114.75,10
64232,2024-04-02,Phone,Furniture,South,Home Office,141.49,107.96,0.1,19.38,3
47917,2025-04-02,Desk,Technology,North,Corporate,655.58,263.71,0.3,195.2,3
76362,2024-08-11,Mouse,Technology,North,Corporate,744.75,564.4,0.4,,6
87223,2025-09-16,Laptop,Office Supplies,West,Corporate,1249.06,780.18,0.1,343.97,9
96889,2024-10-30,Mouse,Technology,East,Home Office,1533.78,988.39,0.3,85.26,10
93069,2025-10-21,Mouse,Office Supplies,East,Home Office,463.06,406.87,0.1,9.88,5
51066,2025-01-22,Monitor,,East,Consumer,824.55,534.85,0.3,42.33,10
88252,2025-12-26,Chair,Office Supplies,North,Home Office,1731.86,1439.35,0.2,,9
27978,2024-06-17,Desk,,South,Home Office,813.41,624.21,0.2,26.52,10
28312,2025-05-12,Desk,Office Supplies,North,Corporate,1534.8,902.2,0.3,172.16,7
33704,2025-03-21,Keyboard,Technology,West,Consumer,852.81,759.43,0.4,-247.74,9
48196,2024-08-22,Monitor,Office Supplies,West,Corporate,578.87,442.87,0.1,78.11,3
14292,2024-10-14,Desk,Technology,East,Corporate,1428.91,1228.71,0.3,,9
16062,2025-11-23,Mouse,Office Supplies,East,Corporate,993.81,479.93,0.2,315.12,8
18339,2024-03-29,Monitor,Furniture,East,Home Office,1494.55,715.25,0.3,330.94,10
45259,2025-07-30,Desk,Technology,West,Home Office,1608.07,721.9,0.1,725.36,3
73168,2024-07-17,Tablet,Technology,North,Consumer,131.1,104.01,0.1,13.98,1
37461,2025-07-12,Printer,Office Supplies,South,Corporate,,1185.61,0.2,-18.27,2
58986,2024-11-30,Chair,Furniture,South,Consumer,990.15,764.63,0.1,126.5,8
60312,2025-10-20,Keyboard,Office Supplies,East,Consumer,1204.8,854.0,0.1,230.32,8
48658,2026-01-07,Monitor,Technology,East,Consumer,244.11,171.96,0.1,47.74,7
74119,2024-04-15,Phone,Technology,West,Corporate,752.34,647.2,0.3,-120.56,8
20636,2025-01-18,Mouse,Office Supplies,East,Consumer,93.78,73.27,0.1,11.13,7
15755,2026-03-09,Laptop,Furniture,North,Home Office,1529.16,1041.59,0.2,181.74,9
26107,2026-03-04,Phone,Furniture,East,Corporate,446.77,252.66,0.1,149.43,5
21896,2025-06-01,Router,Technology,West,Corporate,600.24,449.48,0.1,90.74,10
29040,2024-12-10,Phone,Office Supplies,North,Corporate,359.54,231.67,0.0,127.87,5
49545,2026-03-05,Laptop,Office Supplies,North,Consumer,153.47,116.55,0.4,-24.47,8
52226,2024-06-15,Router,Furniture,West,Home Office,1799.48,915.48,0.2,524.1,6
87897,2025-04-21,Desk,Office Supplies,South,Consumer,1830.9,1270.54,0.2,194.18,9
27395,2025-12-03,Phone,Office Supplies,East,Consumer,120.61,83.88,0.1,24.67,6
86171,2026-01-02,Monitor,,South,Consumer,1001.28,451.94,0.4,148.83,9
94621,2024-07-16,Chair,Technology,South,Home Office,127.3,80.61,0.2,21.23,5
96854,2025-07-27,Keyboard,Office Supplies,East,Consumer,797.64,698.16,0.1,19.72,5
11487,2025-07-03,Phone,Technology,South,Corporate,127.23,92.79,0.3,-3.73,6
42140,2025-01-10,Printer,Office Supplies,East,Consumer,70.69,55.78,0.0,14.91,3
74064,2024-04-21,Tablet,Technology,East,Consumer,1784.99,1523.03,0.4,,8
58253,2024-10-08,Chair,Furniture,East,Home Office,321.22,259.94,0.2,-2.96,1
99368,2024-03-13,Keyboard,Office Supplies,North,Consumer,453.2,356.53,0.1,51.35,10
91731,2024-11-22,Printer,Office Supplies,North,Corporate,1016.74,591.43,0.3,120.29,2
50396,2025-07-11,Laptop,Technology,East,Home Office,288.41,193.17,0.1,66.4,6
68611,2024-10-15,Router,Furniture,North,Corporate,260.97,107.32,0.1,127.55,1
41549,2024-03-12,Tablet,Technology,North,Home Office,150.64,94.97,0.2,,3
38383,2025-10-03,Chair,Furniture,North,Corporate,457.24,233.07,0.4,41.27,8
50283,2024-04-08,Mouse,Office Supplies,West,Home Office,1733.84,849.95,0.1,,3
55072,2025-07-16,Printer,Office Supplies,South,Consumer,122.2,79.0,0.4,-5.68,10
15774,2025-02-05,Phone,Technology,West,Home Office,926.32,560.46,0.1,273.23,5
58076,2025-09-11,Keyboard,Office Supplies,East,Corporate,1277.27,1007.43,0.3,-113.34,3
90148,2025-09-25,Mouse,Office Supplies,West,Consumer,,40.85,0.4,6.56,6
69717,2025-05-20,Printer,Furniture,West,Corporate,316.75,230.29,0.4,-40.24,4
73421,2025-02-13,Desk,Office Supplies,South,Corporate,123.9,87.44,0.1,,5
38408,2024-06-16,Chair,Furniture,East,Corporate,1557.85,1158.44,0.0,399.41,1
57551,2024-05-01,Router,Technology,East,Corporate,1473.12,1195.43,0.2,-16.93,7
88426,2025-12-31,Phone,Office Supplies,West,Consumer,937.23,398.64,0.3,257.42,10
96137,2024-11-12,Keyboard,Office Supplies,South,Corporate,488.42,302.01,0.3,,4
51832,2025-09-19,Printer,Technology,West,Consumer,946.78,498.67,0.0,448.11,9
59466,2024-11-03,Desk,Office Supplies,East,Consumer,1917.3,1244.13,0.0,673.17,2
59443,2025-02-01,Router,Office Supplies,West,Home Office,1523.67,801.04,0.0,,4
39939,2025-03-13,Laptop,Furniture,East,Home Office,1671.9,1091.87,0.4,-88.73,1
91834,2025-08-30,Monitor,Furniture,East,Consumer,1339.76,1129.58,0.0,210.18,1
16175,2025-04-22,Monitor,Furniture,West,Home Office,1645.04,973.07,0.2,342.96,2
39780,2025-12-03,Printer,Office Supplies,South,Corporate,934.29,609.94,0.2,137.49,1
98892,2025-04-06,Printer,Technology,North,Corporate,1375.59,1182.31,0.4,-356.96,2
20246,2025-12-10,Phone,Furniture,North,Consumer,856.66,730.35,0.3,-130.69,7
31866,2025-04-04,Desk,Technology,North,Home Office,579.21,308.86,0.1,212.43,2
64283,2024-09-18,Router,Technology,West,Consumer,1965.69,912.17,0.2,660.38,3
16209,2024-08-20,Phone,Furniture,East,Corporate,624.91,494.89,0.1,67.53,7
56563,2025-06-16,Printer,Technology,South,Corporate,1568.88,987.86,0.3,110.36,2
32098,2024-08-03,Keyboard,Furniture,North,Home Office,201.4,116.73,0.2,44.39,10
83332,2024-07-04,Mouse,Furniture,South,Corporate,1257.81,976.46,0.4,-221.77,1
70475,2025-01-16,Tablet,Technology,West,Corporate,1238.47,1095.28,0.2,-104.5,2
40287,2024-04-06,Chair,Office Supplies,South,Home Office,84.73,69.14,0.0,15.59,5
86793,2025-07-10,Laptop,,West,Corporate,1286.64,762.07,0.0,524.57,10
43299,2025-07-11,Monitor,Furniture,East,Consumer,1462.48,758.67,0.3,265.07,4
83761,2025-05-23,Tablet,Technology,East,Corporate,353.49,169.0,0.4,43.09,3
76791,2025-01-11,Desk,Furniture,East,Home Office,402.26,183.62,0.2,138.19,4
20396,2024-05-06,Desk,Furniture,North,Home Office,1510.54,1220.59,0.4,-314.27,1
18561,2025-07-17,Router,Technology,South,Home Office,1017.7,709.66,0.2,104.5,6
43146,2025-12-03,Mouse,Furniture,West,Home Office,1150.65,712.73,0.3,92.73,3
23465,2024-08-30,Monitor,Office Supplies,South,Home Office,620.44,382.0,0.3,52.31,2
60594,2025-08-10,Laptop,Office Supplies,West,Corporate,,220.59,0.0,37.28,6
38147,2024-03-25,Tablet,Furniture,West,Consumer,566.45,245.77,0.0,320.68,8
64650,2025-02-11,Laptop,Office Supplies,West,Consumer,464.63,349.7,0.2,22.0,10
77270,2025-03-03,Router,Furniture,East,Corporate,200.46,119.07,0.2,41.3,8
97790,2024-06-20,Chair,Technology,South,Home Office,1446.3,1182.65,0.1,119.02,9
70545,2026-01-04,Monitor,Technology,East,Consumer,1889.7,1260.98,0.3,61.81,2
65814,2025-05-01,Monitor,Furniture,East,Corporate,814.33,660.07,0.3,-90.04,9
16733,2026-02-02,Keyboard,Office Supplies,South,Home Office,650.31,374.01,0.3,81.21,1
11783,2025-10-24,Chair,Furniture,South,Consumer,619.61,514.56,0.2,-18.87,6
32612,2024-08-02,Mouse,Technology,North,Home Office,1118.36,772.07,0.0,346.29,4
90637,2025-08-17,Tablet,Technology,West,Home Office,145.66,110.72,0.3,-8.76,5
58716,2024-04-10,Printer,Furniture,South,Corporate,588.84,400.09,0.0,188.75,8
33878,2025-04-15,Laptop,Technology,West,Corporate,1805.77,1186.49,0.0,619.28,6
32290,2025-12-22,Router,Technology,South,Consumer,1669.84,697.33,0.4,304.57,8
64214,2024-04-10,Laptop,Furniture,North,Consumer,1981.12,1442.64,0.0,538.48,9
51425,2024-06-09,Phone,Furniture,South,Corporate,894.7,652.54,0.3,-26.25,10
29419,2025-12-14,Monitor,Furniture,North,Consumer,719.88,608.37,0.0,111.51,8
47747,2025-02-02,Chair,Furniture,South,Consumer,709.8,409.31,0.1,229.51,6
83333,2025-11-12,Desk,Technology,North,Consumer,1857.34,1631.11,0.2,-145.24,1
88005,2025-03-15,Keyboard,Technology,West,Home Office,643.46,350.64,0.3,99.78,5
83981,2025-10-19,Tablet,Technology,East,Consumer,1412.68,788.13,0.0,624.55,6
34612,2025-03-06,Tablet,Technology,North,Corporate,1658.7,723.13,0.2,603.83,7
44243,2025-06-28,Chair,Furniture,West,Consumer,1123.98,807.36,0.2,91.82,1
68009,2024-10-13,Phone,Technology,West,Corporate,1349.35,738.01,0.0,611.34,3
73282,2025-10-05,Desk,Furniture,East,Corporate,1303.37,738.43,0.2,304.27,5
21400,2025-01-25,Mouse,Technology,North,Corporate,644.57,488.64,0.4,-101.9,5
47371,2024-08-20,Router,Technology,North,Home Office,600.85,323.51,0.4,37.0,1
16882,2024-09-06,Desk,Furniture,West,Home Office,123.34,86.8,0.2,11.87,7
10917,2024-07-16,Chair,Furniture,East,Corporate,1461.86,854.91,0.2,314.58,9
56269,2025-03-27,Chair,Furniture,North,Consumer,80.48,34.12,0.0,46.36,1
12291,2024-10-13,Chair,,South,Home Office,158.94,127.27,0.4,-31.91,1
25089,2025-01-23,Chair,Furniture,East,Consumer,1083.91,453.31,0.2,413.82,9
44015,2025-09-27,Chair,Furniture,North,Home Office,154.9,130.78,0.0,24.12,3
25593,2025-08-02,Chair,Office Supplies,North,Consumer,1601.62,1025.21,0.4,-64.24,5
30030,2026-01-25,Chair,Technology,South,Home Office,,1252.81,0.1,107.01,2
71992,2024-03-11,Tablet,,South,Home Office,1142.67,928.83,0.2,-14.69,8
56164,2025-06-05,Phone,Furniture,North,Consumer,1151.83,919.44,0.3,-113.16,2
27631,2025-05-30,Laptop,Furniture,East,Consumer,1921.05,1274.26,0.1,454.68,1
11783,2026-01-03,Router,Furniture,North,Corporate,451.67,265.78,0.4,,4
41817,2025-11-27,Chair,Office Supplies,East,Home Office,1987.29,1345.71,0.3,45.39,4
28309,2025-12-17,Monitor,Technology,West,Home Office,,170.69,0.0,25.91,5
89472,2025-09-22,Chair,Office Supplies,East,Consumer,57.08,45.84,0.3,-5.88,2
11891,2025-11-19,Mouse,Technology,East,Home Office,1811.4,1119.38,0.1,510.88,4
61473,2024-07-17,Desk,Technology,North,Consumer,926.2,400.76,0.1,432.82,2
56814,2024-05-20,Phone,Technology,North,Home Office,1100.8,459.3,0.4,201.18,2
25222,2024-09-07,Chair,Furniture,North,Corporate,579.22,332.16,0.4,15.37,3
75468,2024-08-11,Monitor,,East,Consumer,88.34,49.27,0.1,30.24,6
92364,2024-09-01,Mouse,Technology,North,Corporate,1442.0,1094.1,0.0,347.9,3
86723,2024-09-26,Keyboard,Office Supplies,West,Home Office,953.96,405.2,0.1,453.36,4
21448,2024-04-23,Router,Technology,East,Corporate,996.59,877.48,0.4,-279.53,5
87231,2025-03-14,Monitor,Technology,North,Corporate,1288.1,1063.24,0.3,-161.57,6
52819,2024-07-10,Phone,Furniture,East,Consumer,338.37,136.45,0.1,168.08,1
94750,2024-05-29,Mouse,Technology,West,Corporate,500.61,411.6,0.3,-61.17,7
19666,2024-05-28,Monitor,Office Supplies,East,Corporate,1533.74,711.26,0.0,822.48,3
97623,2025-04-21,Chair,Office Supplies,West,Consumer,475.52,261.97,0.4,23.34,9
27200,2024-10-17,Laptop,,North,Consumer,914.11,792.03,0.3,-152.15,9
62770,2024-03-29,Tablet,Furniture,East,Consumer,1375.89,719.56,0.3,243.56,10
78758,2024-11-21,Mouse,Furniture,West,Corporate,1239.25,796.15,0.4,-52.6,9
47535,2025-01-11,Mouse,Technology,West,Home Office,255.52,187.82,0.3,-8.96,9
37587,2026-02-07,Tablet,Technology,West,Corporate,280.94,226.47,0.2,-1.72,10
78739,2024-11-07,Printer,Furniture,South,Corporate,1739.7,1129.76,0.2,262.0,7
22828,2024-03-22,Laptop,Technology,West,Home Office,1965.26,1242.95,0.1,525.78,9
43928,2026-03-09,Phone,Office Supplies,South,Home Office,283.07,211.13,0.2,15.33,10
25711,2025-06-04,Keyboard,Technology,East,Corporate,937.35,486.14,0.0,451.21,6
70790,2025-05-21,Chair,Technology,East,Consumer,585.6,460.65,0.4,-109.29,3
13612,2024-03-23,Keyboard,Technology,East,Consumer,672.48,474.4,0.2,63.58,8
20290,2026-01-12,Tablet,Technology,South,Home Office,1791.5,1024.23,0.1,588.12,5
99708,2025-04-05,Mouse,Furniture,East,Consumer,,600.64,0.3,-131.51,10
75731,2024-09-18,Router,Furniture,South,Corporate,1405.34,1077.1,0.1,187.71,9
90206,2025-07-14,Mouse,Office Supplies,East,Consumer,516.61,245.02,0.0,271.59,3
81794,2026-02-06,Laptop,Furniture,West,Home Office,370.96,149.37,0.1,184.49,2
91591,2025-06-22,Mouse,Office Supplies,South,Home Office,900.2,787.34,0.2,-67.18,10
47070,2024-04-23,Keyboard,Furniture,West,Home Office,302.23,175.26,0.1,96.75,8
31285,2026-01-09,Phone,Office Supplies,North,Home Office,185.97,141.74,0.0,44.23,10
55748,2025-04-05,Desk,,South,Corporate,1681.15,739.92,0.1,773.12,9
28981,2024-07-25,Laptop,Office Supplies,West,Corporate,561.41,414.23,0.3,-21.24,2
72616,2024-05-21,Laptop,Technology,West,Home Office,765.45,515.27,0.2,97.09,10
52213,2025-05-31,Keyboard,Furniture,South,Corporate,811.6,697.61,0.4,-210.65,7
98368,2024-06-30,Keyboard,Office Supplies,South,Corporate,1768.02,733.4,0.3,504.21,9
27406,2024-03-22,Phone,,South,Corporate,482.08,296.46,0.1,137.41,6
24538,2026-02-12,Router,Office Supplies,West,Home Office,319.99,270.85,0.3,-46.86,8
13820,2025-06-08,Chair,Technology,East,Consumer,1927.55,1098.83,0.4,57.7,2
29243,2025-09-30,Printer,Technology,South,Corporate,1139.73,800.45,0.0,339.28,7
74320,2024-07-03,Keyboard,Technology,South,Corporate,645.4,534.97,0.0,110.43,2
88087,2024-11-07,Monitor,Office Supplies,East,Corporate,456.07,369.14,0.1,41.32,9
51232,2025-05-27,Desk,Furniture,North,Home Office,954.92,433.41,0.2,330.53,6
88912,2025-03-09,Monitor,Furniture,East,Consumer,1522.28,959.79,0.1,410.26,4
99996,2025-07-11,Chair,Office Supplies,South,Corporate,203.65,154.47,0.1,28.82,4
27360,2025-05-05,Mouse,Office Supplies,West,Corporate,1236.69,598.41,0.0,638.28,7
97017,2025-01-02,Printer,Technology,North,Consumer,1992.4,959.73,0.0,1032.67,2
64166,2025-11-21,Phone,Technology,West,Corporate,1821.34,963.03,0.2,494.04,5
77611,2026-02-17,Phone,Furniture,East,Home Office,1526.01,900.6,0.1,,9
58298,2024-04-19,Mouse,Office Supplies,South,Home Office,492.41,239.43,0.4,56.02,10
73295,2025-11-13,Chair,Technology,North,Home Office,775.69,632.63,0.1,65.49,8
41736,2025-10-25,Printer,Furniture,West,Home Office,1356.54,581.7,0.1,639.19,2
81723,2025-01-09,Router,Office Supplies,North,Home Office,635.01,379.09,0.4,1.92,10
67622,2025-09-21,Desk,Furniture,North,Home Office,1555.02,669.37,0.2,574.65,10
39405,2025-05-13,Phone,Furniture,North,Home Office,236.33,174.05,0.4,-32.25,5
46198,2024-05-07,Keyboard,Furniture,South,Home Office,510.93,298.73,0.1,161.11,3
26792,2025-12-16,Router,Office Supplies,South,Home Office,1111.06,776.95,0.1,223.0,10
60519,2024-04-14,Router,Technology,East,Home Office,332.44,181.88,0.3,50.83,6
26547,2025-04-06,Desk,Office Supplies,East,Home Office,1861.86,931.04,0.3,372.26,10
70144,2024-11-25,Monitor,Office Supplies,West,Corporate,1394.97,814.15,0.0,580.82,1
91556,2024-12-11,Monitor,Office Supplies,North,Home Office,1775.82,1456.47,0.1,141.77,1
26065,2026-02-01,Printer,Furniture,South,Home Office,1776.82,872.45,0.0,904.37,7
58963,2024-12-03,Phone,Technology,North,Consumer,1026.39,506.41,0.4,109.42,4
82408,2024-11-06,Chair,Furniture,North,Consumer,903.01,761.24,0.2,-38.83,1
46382,2024-12-01,Router,Office Supplies,East,Home Office,278.45,230.88,0.2,-8.12,1
74684,2025-01-04,Router,Technology,West,Consumer,122.93,109.84,0.1,,8
63524,2025-08-11,Mouse,Office Supplies,East,Home Office,,694.47,0.0,1003.37,3
23106,2025-10-25,Printer,Technology,East,Home Office,301.82,196.33,0.3,14.94,2
44031,2024-08-14,Desk,Technology,South,Consumer,843.24,481.62,0.0,361.62,6
94757,2024-10-21,Keyboard,Furniture,North,Consumer,1673.58,991.41,0.2,347.45,2
77566,2024-08-07,Phone,Office Supplies,North,Consumer,1251.82,900.21,0.0,351.61,8
67116,2025-03-15,Laptop,Furniture,South,Home Office,910.94,803.4,0.3,-165.74,6
38218,2025-05-23,Laptop,Technology,South,Corporate,1734.21,1032.95,0.2,354.42,10
87730,2024-12-15,Monitor,Office Supplies,West,Consumer,1759.31,1456.92,0.3,,4
26192,2025-05-10,Keyboard,Technology,North,Home Office,692.5,333.4,0.4,82.1,1
55565,2026-01-08,Chair,Office Supplies,West,Home Office,956.53,837.49,0.3,,8
80360,2025-07-05,Printer,Technology,East,Corporate,661.06,319.98,0.1,274.97,9
50974,2025-04-05,Laptop,Furniture,South,Consumer,463.82,195.37,0.1,222.07,8
74384,2025-04-26,Mouse,Office Supplies,East,Corporate,851.94,392.56,0.3,203.8,9
89327,2025-05-26,Laptop,Furniture,North,Consumer,879.26,759.35,0.0,119.91,9
20654,2025-08-13,Keyboard,Technology,North,Home Office,783.09,410.0,0.4,59.85,6
80574,2025-03-30,Laptop,Furniture,North,Home Office,1401.22,1104.77,0.1,156.33,3
34235,2026-01-21,Phone,Technology,South,Home Office,556.99,256.09,0.2,189.5,6
51184,2024-05-30,Printer,Office Supplies,South,Corporate,876.48,528.41,0.1,260.42,8
13847,2024-09-11,Printer,Technology,North,Consumer,1400.51,580.96,0.0,,10
83158,2024-04-26,Monitor,Furniture,West,Home Office,1669.21,669.28,0.1,833.01,6
41476,2024-08-05,Mouse,Furniture,South,Consumer,858.43,479.79,0.1,292.8,2
96989,2024-10-03,Mouse,Technology,North,Consumer,,297.82,0.4,58.05,4
86912,2026-01-05,Tablet,Office Supplies,South,Home Office,1409.64,1134.32,0.1,134.36,8
48437,2024-12-03,Keyboard,Office Supplies,East,Consumer,745.14,576.34,0.2,19.77,1
97597,2024-04-01,Tablet,Technology,North,Corporate,176.76,94.18,0.1,,2
94458,2025-01-17,Keyboard,Technology,South,Home Office,1119.17,780.57,0.4,-109.07,9
73886,2024-08-13,Printer,Furniture,North,Consumer,1290.57,688.21,0.3,215.19,10
18386,2024-07-04,Monitor,Technology,North,Home Office,1328.13,707.33,0.3,222.36,4
45860,2024-05-20,Chair,Furniture,North,Consumer,895.73,415.1,0.2,301.48,3
12667,2026-03-03,Chair,Office Supplies,East,Corporate,1587.56,734.22,0.1,694.58,5
23645,2025-05-24,Phone,Technology,East,Consumer,477.34,426.46,0.1,3.15,1
78134,2025-04-29,Router,Office Supplies,West,Corporate,206.92,170.35,0.4,-46.2,8
55076,2024-03-22,Keyboard,Furniture,South,Home Office,970.75,504.98,0.3,174.55,4
47234,2025-10-13,Tablet,Office Supplies,West,Home Office,1126.39,837.8,0.3,,1
15637,2024-10-09,Laptop,Office Supplies,North,Home Office,1721.94,1255.18,0.1,294.57,8
26883,2025-04-11,Router,Furniture,West,Home Office,1676.8,1115.48,0.2,225.96,3
15683,2024-04-16,Chair,Office Supplies,West,Consumer,1703.08,911.82,0.3,280.34,9
11116,2025-03-02,Tablet,Technology,South,Consumer,1789.62,1062.97,0.4,10.8,3
42498,2025-02-01,Printer,Technology,East,Corporate,779.57,377.91,0.0,401.66,3
56373,2024-04-16,Laptop,Office Supplies,West,Corporate,1778.43,992.41,0.4,,7
26246,2025-04-11,Printer,Technology,South,Home Office,1058.1,930.53,0.3,-189.86,8
40247,2025-11-24,Desk,Furniture,East,Consumer,1558.95,1194.87,0.2,52.29,10
80575,2025-10-25,Mouse,Furniture,East,Consumer,1425.45,793.34,0.4,61.93,2
13505,2024-06-12,Tablet,Furniture,South,Consumer,921.8,514.28,0.2,223.16,8
15780,2026-01-04,Laptop,Technology,South,Consumer,898.95,429.44,0.4,109.93,7
93990,2025-03-29,Laptop,Technology,North,Home Office,206.51,103.28,0.4,20.63,2
15285,2025-10-03,Monitor,Office Supplies,North,Home Office,1987.28,1559.88,0.0,427.4,7
58276,2024-07-12,Mouse,Technology,South,Home Office,1248.24,890.35,0.0,357.89,3
79469,2025-12-26,Keyboard,,South,Home Office,548.94,357.6,0.1,136.45,2
56923,2025-01-19,Laptop,Technology,North,Home Office,1133.95,764.49,0.3,29.28,2
56963,2025-01-01,Chair,Technology,South,Consumer,1811.52,755.18,0.2,694.04,3
33761,2024-06-18,Monitor,Office Supplies,North,Home Office,1847.87,1371.0,0.3,-77.49,3
94471,2025-05-05,Laptop,Furniture,East,Corporate,585.72,350.83,0.3,59.17,7
92284,2024-08-04,Monitor,Office Supplies,North,Corporate,1974.53,1149.12,0.2,430.5,8
41678,2025-10-05,Desk,Furniture,North,Home Office,118.5,81.61,0.4,-10.51,4
97990,2025-03-09,Monitor,Furniture,East,Home Office,78.59,32.08,0.3,,9
78925,2024-04-10,Keyboard,Office Supplies,North,Corporate,1415.77,1248.73,0.3,,9
39383,2024-12-16,Keyboard,,West,Consumer,573.97,486.83,0.4,-142.45,6
65980,2025-07-16,Tablet,Office Supplies,East,Home Office,1018.89,645.13,0.2,169.98,3
25940,2024-08-15,Keyboard,Office Supplies,North,Corporate,1732.23,1449.25,0.4,-409.91,3
49822,2024-06-30,Chair,Office Supplies,West,Home Office,1517.64,897.9,0.0,619.74,10
80354,2025-11-12,Desk,Furniture,South,Consumer,1532.88,1251.64,0.2,-25.34,10
45860,2024-04-22,Desk,Office Supplies,West,Home Office,1860.65,793.09,0.2,695.43,4
12969,2025-04-23,Laptop,Technology,South,Home Office,539.26,388.05,0.3,-10.57,8
44010,2024-08-08,Desk,Office Supplies,West,Consumer,691.79,467.77,0.4,-52.7,6
23665,2024-07-15,Router,Furniture,West,Home Office,1896.66,900.82,0.2,616.51,3
80106,2025-01-24,Phone,Furniture,South,Consumer,1546.22,1382.26,0.4,,9
21347,2024-09-16,Chair,Office Supplies,East,Corporate,755.43,487.49,0.3,41.31,4
10025,2026-03-01,Monitor,Technology,South,Consumer,143.19,103.7,0.3,-3.47,5
26828,2024-08-06,Laptop,Technology,South,Consumer,1174.22,751.31,0.2,188.07,3
74860,2024-06-03,Laptop,Office Supplies,North,Consumer,834.89,460.2,0.2,207.71,10
77365,2024-05-08,Mouse,Furniture,West,Consumer,1264.92,988.92,0.4,-229.97,8
30994,2025-05-28,Printer,Furniture,East,Corporate,832.69,743.74,0.2,-77.59,2
12824,2025-03-05,Mouse,Furniture,North,Consumer,1615.59,1049.97,0.1,404.06,2
92848,2024-06-04,Keyboard,Office Supplies,South,Home Office,399.16,313.95,0.1,45.29,9
68688,2024-05-07,Printer,Office Supplies,South,Consumer,1140.6,832.93,0.1,193.61,7
92779,2024-09-25,Desk,Office Supplies,North,Home Office,146.76,129.35,0.1,2.73,2
49757,2024-04-26,Laptop,Technology,North,Home Office,545.41,232.92,0.1,,3
57018,2024-10-21,Keyboard,Furniture,South,Home Office,,594.3,0.2,209.01,4
98869,2025-06-09,Router,Furniture,East,Home Office,1610.67,1046.33,0.3,81.14,4
90322,2025-12-31,Chair,Office Supplies,South,Corporate,1211.62,621.36,0.1,469.1,1
96911,2024-07-13,Phone,Office Supplies,South,Consumer,1477.35,970.59,0.2,211.29,3
73619,2024-12-06,Keyboard,Office Supplies,North,Consumer,1962.28,800.36,0.0,1161.92,4
63127,2025-08-16,Chair,Technology,East,Consumer,981.64,433.44,0.1,450.04,9
69986,2025-06-22,Router,Office Supplies,West,Home Office,1443.98,581.6,0.2,573.58,5
28704,2024-12-03,Mouse,Furniture,South,Consumer,427.57,304.35,0.1,80.46,9
22246,2025-10-14,Printer,Office Supplies,East,Home Office,311.37,241.4,0.1,38.83,5
